Date,Price,30Ravg,AIL Demand
12/11/2016 03,25.65,19.25,9715
12/11/2016 04,23.64,19.27,9680
12/11/2016 05,21.9,19.28,9734
12/11/2016 06,25.38,19.3,9819
12/11/2016 07,32.72,19.33,9953
12/11/2016 08,29.77,19.35,10126
12/11/2016 09,27.17,19.37,10336
12/11/2016 10,27.94,19.39,10422
12/11/2016 11,35.22,19.42,10528
12/11/2016 12,37.49,19.45,10612
12/11/2016 13,39.67,19.48,10666
12/11/2016 14,42.27,19.52,10617
12/11/2016 15,42.22,19.56,10586
12/11/2016 16,35.92,19.59,10683
12/11/2016 17,49.51,19.63,11108
12/11/2016 18,44.43,19.67,11383
12/11/2016 19,113.42,19.81,11254
12/11/2016 20,123.85,19.96,11096
12/11/2016 21,58,20.02,11008
12/11/2016 22,43.07,20.06,10784
12/11/2016 23,34.16,20.09,10371
12/11/2016 24,29.7,20.11,10050
12/12/2016 01,28.4,20.13,9852
12/12/2016 02,23.07,20.14,9753
12/12/2016 03,21.41,20.16,9699
12/12/2016 04,22.22,20.17,9735
12/12/2016 05,23.78,20.19,9777
12/12/2016 06,37.37,20.22,9978
12/12/2016 07,38.94,20.26,10384
12/12/2016 08,39.97,20.29,10924
12/12/2016 09,46,20.34,11117
12/12/2016 10,47.26,20.38,11045
12/12/2016 11,38.49,20.42,11035
12/12/2016 12,42.51,20.45,10978
12/12/2016 13,41.15,20.49,10907
12/12/2016 14,43.91,20.53,10867
12/12/2016 15,46.95,20.58,10845
12/12/2016 16,45.73,20.62,10874
12/12/2016 17,49.95,20.67,11214
12/12/2016 18,34.9,20.7,11420
12/12/2016 19,25.82,20.71,11291
12/12/2016 20,24,20.73,11164
12/12/2016 21,25.91,20.74,11016
12/12/2016 22,27.99,20.76,10762
12/12/2016 23,29.4,20.79,10377
12/12/2016 24,24.27,20.8,10022
12/13/2016 01,21.45,20.81,9783
12/13/2016 02,18.58,20.82,9622
12/13/2016 03,15.47,20.83,9553
12/13/2016 04,15.46,20.83,9560
12/13/2016 05,15.46,20.84,9575
12/13/2016 06,17.23,20.85,9725
12/13/2016 07,21.63,20.86,10178
12/13/2016 08,26.43,20.88,10736
12/13/2016 09,30.6,20.91,10864
12/13/2016 10,26.88,20.92,10828
12/13/2016 11,23.47,20.94,10821
12/13/2016 12,22.7,20.95,10837
12/13/2016 13,23.43,20.96,10790
12/13/2016 14,22.47,20.97,10776
12/13/2016 15,22.45,20.99,10731
12/13/2016 16,24.27,21,10823
12/13/2016 17,28.46,21.02,11124
12/13/2016 18,31.83,21.04,11390
12/13/2016 19,29.86,21.06,11337
12/13/2016 20,27.76,21.08,11242
12/13/2016 21,27.76,21.1,11085
12/13/2016 22,27.58,21.12,10838
12/13/2016 23,22.01,21.13,10419
12/13/2016 24,20.15,21.14,10005
12/14/2016 01,19.41,21.15,9776
12/14/2016 02,18.55,21.16,9682
12/14/2016 03,15.47,21.17,9608
12/14/2016 04,17.9,21.17,9657
12/14/2016 05,21.41,21.19,9721
12/14/2016 06,24.5,21.21,9912
12/14/2016 07,33.05,21.23,10358
12/14/2016 08,35.77,21.26,10783
12/14/2016 09,51.5,21.32,10894
12/14/2016 10,40.08,21.35,10904
12/14/2016 11,45.54,21.39,10867
12/14/2016 12,30.1,21.41,10774
12/14/2016 13,27.03,21.43,10680
12/14/2016 14,27.31,21.45,10594
12/14/2016 15,28.44,21.47,10605
12/14/2016 16,29.26,21.49,10660
12/14/2016 17,37.21,21.52,11065
12/14/2016 18,50,21.57,11266
12/14/2016 19,36.63,21.6,11204
12/14/2016 20,33.22,21.62,11120
12/14/2016 21,34.06,21.65,11065
12/14/2016 22,43.67,21.69,10850
12/14/2016 23,34.93,21.72,10449
12/14/2016 24,30.57,21.74,10057
12/15/2016 01,28.23,21.76,9782
12/15/2016 02,29.95,21.78,9707
12/15/2016 03,26.82,21.8,9695
12/15/2016 04,29.9,21.82,9704
12/15/2016 05,29.9,21.85,9743
12/15/2016 06,30.47,21.87,9926
12/15/2016 07,31.52,21.89,10351
12/15/2016 08,37.31,21.92,10882
12/15/2016 09,37.37,21.95,11038
12/15/2016 10,45.37,21.99,11010
12/15/2016 11,42.32,22.03,11014
12/15/2016 12,37.06,22.06,11000
12/15/2016 13,31.75,22.08,10946
12/15/2016 14,39.45,22.11,10941
12/15/2016 15,30.54,22.14,10913
12/15/2016 16,34.79,22.16,11039
12/15/2016 17,37.82,22.19,11334
12/15/2016 18,40.76,22.23,11455
12/15/2016 19,37.39,22.26,11327
12/15/2016 20,36.75,22.29,11274
12/15/2016 21,43.64,22.33,11250
12/15/2016 22,43.42,22.37,11060
12/15/2016 23,35.69,22.4,10703
12/15/2016 24,34.46,22.43,10303
12/16/2016 01,32.6,22.46,10079
12/16/2016 02,32.13,22.49,9945
12/16/2016 03,26.55,22.51,9893
12/16/2016 04,21.44,22.52,9876
12/16/2016 05,21.45,22.53,9934
12/16/2016 06,25.02,22.55,10130
12/16/2016 07,36.27,22.57,10526
12/16/2016 08,37.47,22.61,10995
12/16/2016 09,54.7,22.66,11187
12/16/2016 10,41.94,22.7,11119
12/16/2016 11,41.3,22.73,11153
12/16/2016 12,36.13,22.76,11142
12/16/2016 13,37.86,22.79,11069
12/16/2016 14,40.77,22.83,11075
12/16/2016 15,39.74,22.86,11064
12/16/2016 16,32.87,22.88,11117
12/16/2016 17,33.71,22.91,11327
12/16/2016 18,32.75,22.93,11458
12/16/2016 19,30,22.94,11410
12/16/2016 20,30.31,22.96,11334
12/16/2016 21,34.87,22.98,11253
12/16/2016 22,47.24,23.03,11066
12/16/2016 23,35.72,23.06,10776
12/16/2016 24,34.34,23.08,10483
12/17/2016 01,24.78,23.1,10231
12/17/2016 02,22.75,23.11,10074
12/17/2016 03,21.41,23.11,9976
12/17/2016 04,17.27,23.12,9890
12/17/2016 05,15.47,23.12,9932
12/17/2016 06,15.47,23.12,10014
12/17/2016 07,16.44,23.12,10140
12/17/2016 08,21.02,23.13,10427
12/17/2016 09,29.55,23.14,10649
12/17/2016 10,30.03,23.16,10704
12/17/2016 11,27.27,23.17,10699
12/17/2016 12,21.55,23.17,10673
12/17/2016 13,21.51,23.17,10652
12/17/2016 14,21.58,23.17,10604
12/17/2016 15,21.61,23.18,10539
12/17/2016 16,21.41,23.18,10565
12/17/2016 17,22.53,23.18,10887
12/17/2016 18,23.72,23.18,11137
12/17/2016 19,21.6,23.19,10976
12/17/2016 20,21.41,23.19,10858
12/17/2016 21,21.41,23.19,10751
12/17/2016 22,21.24,23.2,10548
12/17/2016 23,19.63,23.2,10262
12/17/2016 24,15.44,23.2,9918
12/18/2016 01,15.34,23.21,9709
12/18/2016 02,14.97,23.2,9565
12/18/2016 03,15.25,23.2,9457
12/18/2016 04,15.25,23.2,9426
12/18/2016 05,13.86,23.2,9377
12/18/2016 06,15.25,23.2,9411
12/18/2016 07,15.25,23.2,9472
12/18/2016 08,15.25,23.19,9683
12/18/2016 09,15.46,23.19,9905
12/18/2016 10,15.47,23.18,9978
12/18/2016 11,18.68,23.18,10170
12/18/2016 12,18.57,23.18,10227
12/18/2016 13,19.63,23.17,10229
12/18/2016 14,19.31,23.17,10181
12/18/2016 15,19,23.18,10195
12/18/2016 16,18.52,23.18,10290
12/18/2016 17,19.45,23.18,10659
12/18/2016 18,21.41,23.18,10913
12/18/2016 19,20.32,23.18,10760
12/18/2016 20,20.35,23.19,10660
12/18/2016 21,23.98,23.2,10501
12/18/2016 22,26.35,23.22,10274
12/18/2016 23,16.76,23.22,9855
12/18/2016 24,15.44,23.22,9527
12/19/2016 01,15.38,23.22,9323
12/19/2016 02,15.36,23.22,9211
12/19/2016 03,15.35,23.22,9148
12/19/2016 04,15.3,23.22,9121
12/19/2016 05,15.32,23.22,9160
12/19/2016 06,15.36,23.22,9330
12/19/2016 07,16.95,23.22,9774
12/19/2016 08,21.42,23.23,10305
12/19/2016 09,21.43,23.24,10554
12/19/2016 10,21.41,23.25,10478
12/19/2016 11,21.41,23.25,10495
12/19/2016 12,21.43,23.26,10464
12/19/2016 13,21.46,23.26,10390
12/19/2016 14,20.56,23.27,10376
12/19/2016 15,19.93,23.27,10393
12/19/2016 16,19.92,23.27,10458
12/19/2016 17,25.2,23.28,10803
12/19/2016 18,36.31,23.3,11106
12/19/2016 19,21.61,23.31,10963
12/19/2016 20,21.37,23.31,10838
12/19/2016 21,24.62,23.33,10671
12/19/2016 22,21.24,23.33,10445
12/19/2016 23,16.61,23.33,9997
12/19/2016 24,15.3,23.33,9639
12/20/2016 01,15.25,23.33,9366
12/20/2016 02,15.25,23.33,9234
12/20/2016 03,15.25,23.33,9172
12/20/2016 04,15.25,23.33,9131
12/20/2016 05,15.27,23.33,9167
12/20/2016 06,15.4,23.33,9323
12/20/2016 07,17.78,23.33,9720
12/20/2016 08,24.86,23.34,10235
12/20/2016 09,35.42,23.36,10432
12/20/2016 10,30.41,23.37,10354
12/20/2016 11,21.43,23.38,10344
12/20/2016 12,21.41,23.38,10314
12/20/2016 13,20.94,23.37,10243
12/20/2016 14,20.38,23.37,10267
12/20/2016 15,19,23.37,10297
12/20/2016 16,16.13,23.36,10404
12/20/2016 17,17.23,23.35,10773
12/20/2016 18,20.39,23.35,11050
12/20/2016 19,15.77,23.34,10896
12/20/2016 20,15.47,23.32,10703
12/20/2016 21,15.47,23.31,10618
12/20/2016 22,15.47,23.3,10400
12/20/2016 23,15.39,23.3,10000
12/20/2016 24,15.35,23.3,9611
12/21/2016 01,15.26,23.3,9361
12/21/2016 02,15.26,23.3,9204
12/21/2016 03,15.26,23.3,9127
12/21/2016 04,15.25,23.3,9108
12/21/2016 05,15.25,23.31,9171
12/21/2016 06,15.25,23.31,9398
12/21/2016 07,15.32,23.31,9778
12/21/2016 08,15.42,23.31,10292
12/21/2016 09,15.47,23.31,10491
12/21/2016 10,15.46,23.31,10459
12/21/2016 11,15.46,23.31,10408
12/21/2016 12,15.46,23.31,10315
12/21/2016 13,15.47,23.31,10328
12/21/2016 14,15.47,23.31,10351
12/21/2016 15,15.47,23.31,10336
12/21/2016 16,18.37,23.31,10405
12/21/2016 17,23.47,23.31,10734
12/21/2016 18,34.45,23.33,11000
12/21/2016 19,40.44,23.36,10854
12/21/2016 20,28,23.37,10727
12/21/2016 21,25.22,23.38,10576
12/21/2016 22,21.41,23.38,10364
12/21/2016 23,18.21,23.39,9981
12/21/2016 24,15.35,23.39,9539
12/22/2016 01,15.9,23.39,9225
12/22/2016 02,15.7,23.39,9077
12/22/2016 03,15.26,23.39,8989
12/22/2016 04,15.25,23.39,8941
12/22/2016 05,15.25,23.39,8938
12/22/2016 06,15.33,23.39,9074
12/22/2016 07,15.37,23.39,9486
12/22/2016 08,15.42,23.38,10025
12/22/2016 09,15.47,23.37,10284
12/22/2016 10,15.46,23.35,10201
12/22/2016 11,18.99,23.34,10243
12/22/2016 12,19.84,23.34,10253
12/22/2016 13,20.04,23.34,10226
12/22/2016 14,19,23.34,10201
12/22/2016 15,18.92,23.33,10200
12/22/2016 16,19.08,23.33,10285
12/22/2016 17,20.76,23.33,10636
12/22/2016 18,21.42,23.34,10865
12/22/2016 19,20.92,23.34,10686
12/22/2016 20,17.67,23.35,10573
12/22/2016 21,15.47,23.35,10437
12/22/2016 22,15.47,23.35,10216
12/22/2016 23,15.47,23.35,9948
12/22/2016 24,15.41,23.35,9564
12/23/2016 01,15.3,23.35,9331
12/23/2016 02,15.46,23.35,9184
12/23/2016 03,15.43,23.35,9089
12/23/2016 04,15.47,23.36,9118
12/23/2016 05,18.82,23.37,9180
12/23/2016 06,21.41,23.37,9368
12/23/2016 07,21.41,23.38,9617
12/23/2016 08,20.31,23.39,10068
12/23/2016 09,28.76,23.4,10411
12/23/2016 10,34.45,23.43,10527
12/23/2016 11,34.05,23.45,10576
12/23/2016 12,31.76,23.47,10587
12/23/2016 13,25.81,23.48,10456
12/23/2016 14,25.17,23.49,10384
12/23/2016 15,24.6,23.5,10355
12/23/2016 16,22.11,23.5,10416
12/23/2016 17,25.38,23.51,10713
12/23/2016 18,34.39,23.53,10954
12/23/2016 19,24.75,23.55,10807
12/23/2016 20,23.96,23.56,10680
12/23/2016 21,24.73,23.57,10545
12/23/2016 22,21.53,23.58,10345
12/23/2016 23,21.32,23.59,10047
12/23/2016 24,18.65,23.6,9737
12/24/2016 01,15.46,23.6,9444
12/24/2016 02,15.43,23.61,9289
12/24/2016 03,15.45,23.61,9203
12/24/2016 04,15.46,23.62,9146
12/24/2016 05,15.46,23.62,9113
12/24/2016 06,15.47,23.62,9226
12/24/2016 07,17.84,23.63,9367
12/24/2016 08,15.47,23.63,9601
12/24/2016 09,20.19,23.63,9915
12/24/2016 10,21.41,23.64,10112
12/24/2016 11,21.41,23.65,10220
12/24/2016 12,21.41,23.66,10222
12/24/2016 13,21.41,23.67,10205
12/24/2016 14,21.41,23.67,10192
12/24/2016 15,21.41,23.68,10130
12/24/2016 16,21.41,23.69,10190
12/24/2016 17,30.87,23.7,10460
12/24/2016 18,35.36,23.72,10625
12/24/2016 19,29.22,23.73,10427
12/24/2016 20,25.07,23.74,10273
12/24/2016 21,23.45,23.75,10148
12/24/2016 22,21.45,23.76,9983
12/24/2016 23,27.31,23.78,9833
12/24/2016 24,41.77,23.82,9625
12/25/2016 01,28.86,23.84,9418
12/25/2016 02,23.98,23.86,9276
12/25/2016 03,21.7,23.87,9178
12/25/2016 04,23.58,23.89,9202
12/25/2016 05,27.02,23.91,9215
12/25/2016 06,34.5,23.94,9262
12/25/2016 07,21.49,23.95,9376
12/25/2016 08,21.42,23.96,9629
12/25/2016 09,21.51,23.97,9863
12/25/2016 10,24.59,23.98,9905
12/25/2016 11,26.15,24,9937
12/25/2016 12,24.99,24.01,9933
12/25/2016 13,29.01,24.03,9923
12/25/2016 14,29.09,24.05,9916
12/25/2016 15,26.25,24.06,9893
12/25/2016 16,34.38,24.09,9976
12/25/2016 17,39.94,24.13,10230
12/25/2016 18,30.88,24.15,10450
12/25/2016 19,28.07,24.17,10317
12/25/2016 20,23.98,24.18,10230
12/25/2016 21,26.43,24.19,10223
12/25/2016 22,36.43,24.22,10158
12/25/2016 23,40.03,24.26,10018
12/25/2016 24,37.66,24.29,9781
12/26/2016 01,34.15,24.31,9578
12/26/2016 02,21.42,24.32,9452
12/26/2016 03,17.64,24.33,9379
12/26/2016 04,15.46,24.33,9311
12/26/2016 05,15.46,24.33,9298
12/26/2016 06,15.47,24.33,9420
12/26/2016 07,20.82,24.34,9587
12/26/2016 08,21.41,24.35,9752
12/26/2016 09,21.92,24.35,9941
12/26/2016 10,21.76,24.36,10053
12/26/2016 11,21.71,24.37,10158
12/26/2016 12,21.75,24.38,10190
12/26/2016 13,21.45,24.39,10115
12/26/2016 14,17.15,24.39,10007
12/26/2016 15,15.46,24.39,9940
12/26/2016 16,15.47,24.39,9952
12/26/2016 17,19.9,24.4,10277
12/26/2016 18,22,24.41,10624
12/26/2016 19,21.44,24.42,10541
12/26/2016 20,17.9,24.42,10407
12/26/2016 21,17.34,24.42,10287
12/26/2016 22,16.5,24.42,10115
12/26/2016 23,15.43,24.42,9843
12/26/2016 24,15.32,24.42,9596
12/27/2016 01,15.25,24.42,9365
12/27/2016 02,15.31,24.42,9207
12/27/2016 03,15.25,24.42,9037
12/27/2016 04,15.26,24.42,8980
12/27/2016 05,15.26,24.42,9002
12/27/2016 06,13.82,24.42,9085
12/27/2016 07,15.2,24.42,9289
12/27/2016 08,15.29,24.42,9544
12/27/2016 09,15.38,24.42,9765
12/27/2016 10,15.37,24.42,9824
12/27/2016 11,15.32,24.42,9931
12/27/2016 12,15.37,24.42,9912
12/27/2016 13,15.37,24.42,9870
12/27/2016 14,15.29,24.42,9826
12/27/2016 15,15.31,24.42,9835
12/27/2016 16,15.42,24.42,9944
12/27/2016 17,16.95,24.42,10286
12/27/2016 18,21.41,24.43,10683
12/27/2016 19,19.47,24.44,10610
12/27/2016 20,15.47,24.44,10475
12/27/2016 21,15.46,24.44,10352
12/27/2016 22,15.4,24.44,10147
12/27/2016 23,15.31,24.44,9837
12/27/2016 24,15.26,24.44,9520
12/28/2016 01,14.23,24.44,9307
12/28/2016 02,15.25,24.44,9167
12/28/2016 03,15.25,24.44,9075
12/28/2016 04,15.25,24.44,9037
12/28/2016 05,14.61,24.44,9055
12/28/2016 06,13.82,24.43,9143
12/28/2016 07,15.26,24.43,9451
12/28/2016 08,15.26,24.41,9808
12/28/2016 09,15.37,24.4,10089
12/28/2016 10,15.38,24.37,10193
12/28/2016 11,15.38,24.35,10263
12/28/2016 12,15.38,24.34,10271
12/28/2016 13,15.38,24.33,10241
12/28/2016 14,15.38,24.32,10250
12/28/2016 15,15.38,24.31,10226
12/28/2016 16,15.38,24.3,10269
12/28/2016 17,15.95,24.29,10577
12/28/2016 18,21.08,24.29,10945
12/28/2016 19,19.2,24.29,10795
12/28/2016 20,15.66,24.28,10637
12/28/2016 21,15.46,24.27,10474
12/28/2016 22,15.46,24.27,10240
12/28/2016 23,15.38,24.26,9935
12/28/2016 24,15.37,24.26,9626
12/29/2016 01,15.26,24.26,9386
12/29/2016 02,15.26,24.26,9247
12/29/2016 03,15.26,24.26,9149
12/29/2016 04,15.26,24.26,9115
12/29/2016 05,15.36,24.26,9152
12/29/2016 06,15.27,24.26,9280
12/29/2016 07,15.4,24.26,9542
12/29/2016 08,16.97,24.25,9911
12/29/2016 09,21.32,24.25,10170
12/29/2016 10,21.38,24.25,10263
12/29/2016 11,21.54,24.25,10291
12/29/2016 12,21.64,24.25,10328
12/29/2016 13,21.5,24.25,10300
12/29/2016 14,21.38,24.23,10276
12/29/2016 15,21.41,24.21,10228
12/29/2016 16,21.41,24.21,10305
12/29/2016 17,21.94,24.2,10595
12/29/2016 18,22.51,24.2,10861
12/29/2016 19,22.42,24.2,10706
12/29/2016 20,22.34,24.21,10558
12/29/2016 21,22,24.21,10409
12/29/2016 22,21.88,24.21,10192
12/29/2016 23,19.13,24.21,9876
12/29/2016 24,15.46,24.21,9575
12/30/2016 01,15.42,24.21,9324
12/30/2016 02,15.37,24.21,9195
12/30/2016 03,15.26,24.2,9125
12/30/2016 04,15.29,24.2,9088
12/30/2016 05,15.46,24.2,9099
12/30/2016 06,17.32,24.21,9212
12/30/2016 07,17.7,24.2,9500
12/30/2016 08,20.84,24.2,9820
12/30/2016 09,23.1,24.2,10095
12/30/2016 10,37.4,24.21,10171
12/30/2016 11,44.45,24.22,10218
12/30/2016 12,48.04,24.25,10252
12/30/2016 13,50.08,24.29,10225
12/30/2016 14,42.53,24.32,10154
12/30/2016 15,27.8,24.33,10120
12/30/2016 16,24.3,24.34,10114
12/30/2016 17,22.45,24.33,10391
12/30/2016 18,26.67,24.34,10752
12/30/2016 19,23.59,24.34,10610
12/30/2016 20,21.44,24.34,10443
12/30/2016 21,16.06,24.33,10266
12/30/2016 22,15.46,24.33,10059
12/30/2016 23,15.42,24.33,9799
12/30/2016 24,15.37,24.33,9533
12/31/2016 01,15.3,24.33,9290
12/31/2016 02,15.28,24.33,9114
12/31/2016 03,15.37,24.33,9014
12/31/2016 04,15.37,24.33,8962
12/31/2016 05,15.37,24.33,8939
12/31/2016 06,15.37,24.33,9038
12/31/2016 07,15.38,24.32,9168
12/31/2016 08,15.38,24.31,9357
12/31/2016 09,15.45,24.28,9586
12/31/2016 10,15.46,24.25,9682
12/31/2016 11,15.47,24.21,9805
12/31/2016 12,15.47,24.2,9854
12/31/2016 13,20.64,24.19,9852
12/31/2016 14,21.41,24.18,9841
12/31/2016 15,21.41,24.17,9831
12/31/2016 16,21.41,24.16,9904
12/31/2016 17,21.51,24.15,10187
12/31/2016 18,30.07,24.15,10465
12/31/2016 19,37.01,24.17,10328
12/31/2016 20,36.69,24.19,10178
12/31/2016 21,29.33,24.2,10026
12/31/2016 22,25.94,24.19,9890
12/31/2016 23,22.85,24.19,9732
12/31/2016 24,21.41,24.2,9590
01/01/2017 01,16.26,24.2,9480
01/01/2017 02,15.38,24.2,9326
01/01/2017 03,15.38,24.2,9252
01/01/2017 04,15.37,24.2,9175
01/01/2017 05,15.27,24.2,9125
01/01/2017 06,15.26,24.2,9144
01/01/2017 07,15.32,24.2,9202
01/01/2017 08,15.37,24.19,9363
01/01/2017 09,15.44,24.18,9550
01/01/2017 10,15.46,24.18,9641
01/01/2017 11,15.46,24.18,9734
01/01/2017 12,20.34,24.18,9826
01/01/2017 13,21.41,24.19,9879
01/01/2017 14,21.41,24.2,9932
01/01/2017 15,21,24.21,9894
01/01/2017 16,21,24.22,9982
01/01/2017 17,21.58,24.22,10305
01/01/2017 18,23.93,24.24,10682
01/01/2017 19,24.88,24.25,10620
01/01/2017 20,26,24.26,10511
01/01/2017 21,24.1,24.28,10403
01/01/2017 22,23.99,24.29,10236
01/01/2017 23,22.21,24.3,10048
01/01/2017 24,21.61,24.31,9845
01/02/2017 01,20.81,24.32,9634
01/02/2017 02,20.59,24.33,9482
01/02/2017 03,21.19,24.34,9409
01/02/2017 04,20.86,24.36,9371
01/02/2017 05,20.89,24.37,9439
01/02/2017 06,21.3,24.38,9541
01/02/2017 07,21.41,24.39,9774
01/02/2017 08,21.52,24.4,10003
01/02/2017 09,26.11,24.42,10242
01/02/2017 10,39.42,24.45,10361
01/02/2017 11,44.7,24.49,10488
01/02/2017 12,46.77,24.53,10548
01/02/2017 13,30.19,24.56,10543
01/02/2017 14,26.98,24.57,10562
01/02/2017 15,26,24.59,10536
01/02/2017 16,26.98,24.6,10631
01/02/2017 17,26.42,24.62,10889
01/02/2017 18,51.23,24.66,11207
01/02/2017 19,51.17,24.71,11109
01/02/2017 20,50.14,24.76,11051
01/02/2017 21,32.47,24.79,10976
01/02/2017 22,25.58,24.8,10725
01/02/2017 23,21.58,24.81,10392
01/02/2017 24,21.98,24.82,10138
01/03/2017 01,21.86,24.83,9903
01/03/2017 02,22.42,24.84,9788
01/03/2017 03,22.2,24.85,9673
01/03/2017 04,22.12,24.86,9682
01/03/2017 05,22.35,24.87,9751
01/03/2017 06,22.81,24.89,9928
01/03/2017 07,27.77,24.9,10297
01/03/2017 08,27.77,24.92,10692
01/03/2017 09,41.49,24.96,10988
01/03/2017 10,27.89,24.97,11011
01/03/2017 11,27.8,24.99,11015
01/03/2017 12,27.77,25.01,10994
01/03/2017 13,27.77,25.02,10978
01/03/2017 14,27.51,25.04,10951
01/03/2017 15,25.67,25.06,10941
01/03/2017 16,27.77,25.07,10956
01/03/2017 17,27.77,25.09,11132
01/03/2017 18,27.68,25.1,11378
01/03/2017 19,26.29,25.1,11295
01/03/2017 20,23.59,25.11,11160
01/03/2017 21,24.26,25.11,11024
01/03/2017 22,25.47,25.12,10778
01/03/2017 23,22.29,25.13,10436
01/03/2017 24,20.62,25.14,10101
01/04/2017 01,19.57,25.14,9881
01/04/2017 02,18.06,25.15,9733
01/04/2017 03,17.74,25.15,9644
01/04/2017 04,17.96,25.16,9614
01/04/2017 05,18.11,25.16,9618
01/04/2017 06,18.56,25.17,9776
01/04/2017 07,20.7,25.17,10155
01/04/2017 08,23.59,25.18,10569
01/04/2017 09,27.54,25.2,10723
01/04/2017 10,27.77,25.22,10721
01/04/2017 11,27.77,25.23,10705
01/04/2017 12,27.77,25.25,10683
01/04/2017 13,27.77,25.26,10662
01/04/2017 14,27.77,25.27,10652
01/04/2017 15,27.77,25.28,10652
01/04/2017 16,27.77,25.29,10705
01/04/2017 17,28.27,25.3,10942
01/04/2017 18,35.12,25.32,11254
01/04/2017 19,29.02,25.33,11100
01/04/2017 20,29.78,25.34,11003
01/04/2017 21,34.18,25.36,10858
01/04/2017 22,35.85,25.39,10619
01/04/2017 23,27.98,25.41,10257
01/04/2017 24,21.79,25.42,9955
01/05/2017 01,21.36,25.42,9700
01/05/2017 02,18.94,25.43,9564
01/05/2017 03,18.26,25.43,9488
01/05/2017 04,17.76,25.44,9475
01/05/2017 05,18.1,25.44,9496
01/05/2017 06,18.1,25.44,9639
01/05/2017 07,18.89,25.44,9998
01/05/2017 08,20.69,25.44,10410
01/05/2017 09,22.46,25.44,10604
01/05/2017 10,21.03,25.45,10573
01/05/2017 11,20.16,25.44,10610
01/05/2017 12,21.02,25.44,10644
01/05/2017 13,19.56,25.44,10643
01/05/2017 14,19.07,25.44,10643
01/05/2017 15,19.05,25.43,10636
01/05/2017 16,19.03,25.43,10667
01/05/2017 17,18.88,25.42,10912
01/05/2017 18,21.03,25.41,11219
01/05/2017 19,19.07,25.41,11074
01/05/2017 20,19.06,25.4,10898
01/05/2017 21,19.06,25.4,10782
01/05/2017 22,19.06,25.39,10602
01/05/2017 23,18.25,25.39,10275
01/05/2017 24,18.11,25.38,9949
01/06/2017 01,18.1,25.39,9731
01/06/2017 02,18.4,25.39,9616
01/06/2017 03,18.1,25.4,9576
01/06/2017 04,18.11,25.4,9553
01/06/2017 05,18.11,25.4,9583
01/06/2017 06,18.92,25.4,9834
01/06/2017 07,21.36,25.4,10169
01/06/2017 08,26.19,25.4,10602
01/06/2017 09,32.63,25.41,10867
01/06/2017 10,30.73,25.42,10915
01/06/2017 11,32.44,25.43,10958
01/06/2017 12,28.2,25.43,10999
01/06/2017 13,22.49,25.42,10910
01/06/2017 14,19.65,25.41,10843
01/06/2017 15,19.44,25.4,10760
01/06/2017 16,20.54,25.37,10895
01/06/2017 17,22.69,25.35,11035
01/06/2017 18,27.77,25.34,11305
01/06/2017 19,26.77,25.33,11153
01/06/2017 20,27.77,25.31,11014
01/06/2017 21,27.96,25.3,10923
01/06/2017 22,22.5,25.28,10702
01/06/2017 23,19.39,25.27,10389
01/06/2017 24,18.69,25.26,10121
01/07/2017 01,19.06,25.25,9907
01/07/2017 02,18.36,25.24,9711
01/07/2017 03,18.11,25.23,9631
01/07/2017 04,18.11,25.23,9620
01/07/2017 05,18.55,25.22,9637
01/07/2017 06,19.07,25.21,9715
01/07/2017 07,19.92,25.2,9873
01/07/2017 08,24.47,25.19,10105
01/07/2017 09,33.77,25.19,10352
01/07/2017 10,32.69,25.18,10456
01/07/2017 11,35.8,25.17,10572
01/07/2017 12,39.56,25.18,10641
01/07/2017 13,40,25.19,10664
01/07/2017 14,40,25.21,10639
01/07/2017 15,38.28,25.22,10599
01/07/2017 16,31.38,25.22,10603
01/07/2017 17,33.37,25.23,10834
01/07/2017 18,48.96,25.25,11145
01/07/2017 19,36.9,25.26,11068
01/07/2017 20,28.51,25.25,10947
01/07/2017 21,28.18,25.23,10879
01/07/2017 22,31.73,25.22,10654
01/07/2017 23,31.72,25.22,10397
01/07/2017 24,27.77,25.22,10126
01/08/2017 01,24.06,25.22,9885
01/08/2017 02,21.67,25.22,9771
01/08/2017 03,19.83,25.21,9693
01/08/2017 04,19.35,25.21,9624
01/08/2017 05,19.15,25.21,9602
01/08/2017 06,19.02,25.2,9608
01/08/2017 07,19.07,25.18,9720
01/08/2017 08,19.08,25.16,9900
01/08/2017 09,20.08,25.12,10106
01/08/2017 10,21.12,25.09,10231
01/08/2017 11,24.24,25.07,10354
01/08/2017 12,27.55,25.05,10426
01/08/2017 13,30.25,25.03,10482
01/08/2017 14,27.77,25.02,10468
01/08/2017 15,27.77,25,10522
01/08/2017 16,27.55,24.99,10610
01/08/2017 17,28.07,24.96,10919
01/08/2017 18,47.99,24.97,11288
01/08/2017 19,36.58,24.98,11164
01/08/2017 20,37.37,24.99,11032
01/08/2017 21,34.02,24.96,10870
01/08/2017 22,26.99,24.94,10679
01/08/2017 23,20.46,24.91,10365
01/08/2017 24,19.07,24.88,10009
01/09/2017 01,18.5,24.85,9763
01/09/2017 02,18.11,24.83,9631
01/09/2017 03,18.29,24.8,9581
01/09/2017 04,18.74,24.79,9560
01/09/2017 05,18.74,24.76,9607
01/09/2017 06,18.65,24.74,9774
01/09/2017 07,27.64,24.72,10258
